Episode: 1: [-9.999908e-05 -9.999906e-05  9.999920e-05] 
Episode: 4481: [-0.07598138 -0.07113889  0.07730951] 
Episode: 4491: [-0.07599085 -0.07111733  0.07730144] 
Episode: 4501: [-0.07597875 -0.0710319   0.07724117] 
Episode: 4511: [-0.07606377 -0.07108473  0.07732258] 
Episode: 4521: [-0.07613978 -0.07115464  0.07740951] 
Episode: 4531: [-0.07622614 -0.07124783  0.07751689] 
Episode: 4541: [-0.07631893 -0.0713814   0.07765315] 
Episode: 4551: [-0.07637862 -0.07145898  0.07773557] 
Episode: 4561: [-0.07638721 -0.07145041  0.07773508] 
Episode: 4571: [-0.07640146 -0.07146054  0.07774951] 
Episode: 4581: [-0.07640294 -0.07142909  0.07773071] 
Episode: 4591: [-0.07646509 -0.07149718  0.07780855] 
Episode: 4601: [-0.07655045 -0.07157321  0.07790452] 
Episode: 4611: [-0.07656316 -0.07157188  0.07791092] 
Episode: 4621: [-0.07664872 -0.07164344  0.07800409] 
Episode: 4631: [-0.07670761 -0.07167493  0.0780571 ] 
Episode: 4641: [-0.07672273 -0.07168759  0.07807356] 
Episode: 4651: [-0.07684818 -0.07185515  0.07824919] 
Episode: 4661: [-0.07694805 -0.07197636  0.07838137] 
Episode: 4671: [-0.07693023 -0.07190558  0.07832707] 
Episode: 4681: [-0.07698277 -0.07197168  0.07839795] 
Episode: 4691: [-0.07695984 -0.07194817  0.07837047] 
Episode: 4701: [-0.07684913 -0.07174812  0.07818335] 
Episode: 4711: [-0.07687265 -0.07172996  0.07818516] 
Episode: 4721: [-0.07697123 -0.07181712  0.07829484] 
Episode: 4731: [-0.07709873 -0.0719622   0.07845692] 
Episode: 4741: [-0.07725108 -0.07207657  0.07861365] 
Episode: 4751: [-0.07736946 -0.0720934   0.07869036] 
Episode: 4761: [-0.07747882 -0.07215723  0.07879144] 
Episode: 4771: [-0.07762972 -0.07231509  0.07897457] 
Episode: 4781: [-0.07772604 -0.07240638  0.07908552] 
Episode: 4791: [-0.07780337 -0.07250455  0.07919016] 
Episode: 4801: [-0.07785793 -0.07256472  0.0792583 ] 
Episode: 4811: [-0.07794649 -0.07269654  0.07939026] 
Episode: 4821: [-0.07789003 -0.07263765  0.07932194] 
Episode: 4831: [-0.07811818 -0.0730216   0.07968563] 
Episode: 4841: [-0.07797766 -0.07293598  0.07955617] 
Episode: 4851: [-0.07786826 -0.07287355  0.07945804] 
Episode: 4861: [-0.07791312 -0.07293396  0.07952014] 
Episode: 4871: [-0.07802185 -0.07302     0.07963271] 
Episode: 4881: [-0.07813271 -0.07312687  0.07975951] 
Episode: 4891: [-0.0782653  -0.07320946  0.07988277] 
Episode: 4901: [-0.07839561 -0.07331708  0.08002052] 
Episode: 4911: [-0.07851878 -0.07342651  0.08015555] 
Episode: 4921: [-0.07867987 -0.07358205  0.08033994] 
Episode: 4931: [-0.07888564 -0.07375112  0.08055689] 
Episode: 4941: [-0.07906614 -0.07387246  0.08073024] 
Episode: 4951: [-0.0792395  -0.07399657  0.08090149] 
Episode: 4961: [-0.07935528 -0.07403884  0.08099035] 
Episode: 4971: [-0.07944224 -0.07406673  0.08105467] 
Episode: 4981: [-0.07952244 -0.07411913  0.08113074] 
Episode: 4991: [-0.0796136  -0.07418884  0.08122355] 
Episode: 5001: [-0.07972479 -0.07430056  0.08135349] 
Episode: 5011: [-0.07981542 -0.07437594  0.08144957] 
Episode: 5021: [-0.07989868 -0.07445914  0.08154657] 
Episode: 5031: [-0.07989483 -0.07440473  0.08151034] 
Episode: 5041: [-0.07995137 -0.07444864  0.08156826] 
Episode: 5051: [-0.08002794 -0.07451498  0.08165096] 
Episode: 5061: [-0.08014865 -0.07460245  0.08177061] 
Episode: 5071: [-0.08041745 -0.07487121  0.08208328] 
Episode: 5081: [-0.08046034 -0.07490879  0.0821299 ] 
Episode: 5091: [-0.08041106 -0.07479529  0.08203239] 
Episode: 5101: [-0.08091533 -0.07537849  0.08265261] 
Episode: 5111: [-0.08095472 -0.07557255  0.082793  ] 
Episode: 5121: [-0.08079705 -0.07557305  0.08271226] 
Episode: 5131: [-0.08076672 -0.07565204  0.08274558] 
Episode: 5141: [-0.08082365 -0.07580462  0.08286932] 
Episode: 5151: [-0.0809178  -0.07598083  0.08302682] 
Episode: 5161: [-0.0810025  -0.07615284  0.08317687] 
Episode: 5171: [-0.08112448 -0.07631087  0.08333744] 
Episode: 5181: [-0.08130887 -0.07649134  0.08354397] 
Episode: 5191: [-0.08151166 -0.07666991  0.08375877] 
Episode: 5201: [-0.08171604 -0.07685958  0.08398125] 
Episode: 5211: [-0.08189948 -0.07701638  0.08417261] 
Episode: 5221: [-0.08207045 -0.07719248  0.08436947] 
Episode: 5231: [-0.08224818 -0.07736795  0.08456942] 
Episode: 5241: [-0.08240663 -0.07752111  0.08474565] 
Episode: 5251: [-0.08254777 -0.07764871  0.08489714] 
Episode: 5261: [-0.0826489  -0.07769727  0.08497918] 
Episode: 5271: [-0.08273773 -0.07772849  0.08504416] 
Episode: 5281: [-0.08292507 -0.07786041  0.08522207] 
Episode: 5291: [-0.08315001 -0.07806141  0.08546197] 
Episode: 5301: [-0.08338613 -0.07827096  0.08571289] 
Episode: 5311: [-0.08363777 -0.07846451  0.08596189] 
Episode: 5321: [-0.0837849  -0.07857059  0.08610307] 
Episode: 5331: [-0.0838403  -0.07860506  0.08615285] 
Episode: 5341: [-0.0839446  -0.07869901  0.08626452] 
Episode: 5351: [-0.08414566 -0.07887711  0.08647789] 
Episode: 5361: [-0.08426929 -0.07898851  0.08661024] 
Episode: 5371: [-0.08437338 -0.07904624  0.08669939] 
Episode: 5381: [-0.08444819 -0.07908905  0.08676427] 
Episode: 5391: [-0.08459371 -0.07923408  0.08692858] 
Episode: 5401: [-0.08461995 -0.07923906  0.08694513] 
Episode: 5411: [-0.08475757 -0.07931557  0.08706303] 
Episode: 5421: [-0.08492365 -0.07943778  0.08722374] 
Episode: 5431: [-0.08487985 -0.0793387   0.08714022] 
Episode: 5441: [-0.08496469 -0.07941086  0.08722817] 
Episode: 5451: [-0.08505002 -0.07945821  0.08730103] 
Episode: 5461: [-0.08510126 -0.07942256  0.08730522] 
Episode: 5471: [-0.08514867 -0.07939263  0.08731098] 
Episode: 5481: [-0.08522885 -0.07942116  0.08736956] 
Episode: 5491: [-0.08530881 -0.07946371  0.08743665] 
Episode: 5501: [-0.08541054 -0.07954248  0.08753718] 
Episode: 5511: [-0.08554264 -0.07966324  0.0876791 ] 
Episode: 5521: [-0.08546662 -0.07951817  0.087551  ] 
Episode: 5531: [-0.08557603 -0.07956718  0.08763686] 
Episode: 5541: [-0.08563277 -0.07952797  0.0876417 ] 
Episode: 5551: [-0.08558211 -0.07941508  0.08754652] 
Episode: 5561: [-0.08574305 -0.07952111  0.0876934 ] 
Episode: 5571: [-0.08585225 -0.07959925  0.08779687] 
Episode: 5581: [-0.08601572 -0.07975424  0.08797509] 
Episode: 5591: [-0.08594549 -0.07963219  0.08786457] 
Episode: 5601: [-0.08613911 -0.07979126  0.08806015] 
Episode: 5611: [-0.08624195 -0.07985108  0.08814885] 
Episode: 5621: [-0.08639103 -0.07997153  0.08829813] 
Episode: 5631: [-0.08634774 -0.07988045  0.08822048] 
Episode: 5641: [-0.08650009 -0.08000647  0.08837451] 
Episode: 5651: [-0.08665102 -0.08017955  0.08855663] 
Episode: 5661: [-0.08671287 -0.08026361  0.08863931] 
Episode: 5671: [-0.08648679 -0.08000034  0.08836577] 
Episode: 5681: [-0.08652909 -0.08002993  0.0884049 ] 
Episode: 5691: [-0.0866657  -0.08012809  0.08853284] 
Episode: 5701: [-0.08681699 -0.08017229  0.08863512] 
Episode: 5711: [-0.08693443 -0.08023486  0.08873178] 
Episode: 5721: [-0.08706176 -0.08028516  0.08882585] 
Episode: 5731: [-0.08718974 -0.08039495  0.08895653] 
Episode: 5741: [-0.08739278 -0.08057365  0.08916654] 
Episode: 5751: [-0.0876134  -0.08075531  0.08938707] 
Episode: 5761: [-0.08768462 -0.08082298  0.08946381] 
Episode: 5771: [-0.08766415 -0.08080056  0.08943999] 
Episode: 5781: [-0.08773615 -0.0808275   0.08949215] 
Episode: 5791: [-0.08791025 -0.08093874  0.08964637] 
Episode: 5801: [-0.08809783 -0.08109321  0.08983361] 
Episode: 5811: [-0.0881283  -0.08111226  0.08986034] 
Episode: 5821: [-0.08824667 -0.08120483  0.08997547] 
Episode: 5831: [-0.08840109 -0.0813471   0.0901387 ] 
Episode: 5841: [-0.08854654 -0.08148106  0.0902924 ] 
Episode: 5851: [-0.08851787 -0.08143403  0.09024966] 
Episode: 5861: [-0.08862822 -0.08149487  0.09034128] 
Episode: 5871: [-0.08881835 -0.08166295  0.09053756] 
Episode: 5881: [-0.08888263 -0.08169974  0.09059171] 
Episode: 5891: [-0.08888336 -0.08172019  0.09060448] 
Episode: 5901: [-0.08881678 -0.08168823  0.09055212] 
Episode: 5911: [-0.08887033 -0.08174275  0.0906117 ] 
Episode: 5921: [-0.08885083 -0.08171108  0.09058286] 
Episode: 5931: [-0.08900038 -0.08184248  0.09073647] 
Episode: 5941: [-0.08910449 -0.08191001  0.09082886] 
Episode: 5951: [-0.08917484 -0.0819718   0.09090107] 
Episode: 5961: [-0.08924367 -0.08204681  0.09098052] 
Episode: 5971: [-0.08930635 -0.08208947  0.09103736] 
Episode: 5981: [-0.08924557 -0.08199455  0.09095046] 
Episode: 5991: [-0.08907505 -0.08177257  0.09073259] 
Episode: 6001: [-0.08921838 -0.08185613  0.09085359] 
Episode: 6011: [-0.08947263 -0.08207911  0.09111322] 
Episode: 6021: [-0.08960889 -0.08223258  0.09127283] 
Episode: 6031: [-0.08958494 -0.08223866  0.0912647 ] 
Episode: 6041: [-0.0896052  -0.08234132  0.09133653] 
Episode: 6051: [-0.08972161 -0.08250853  0.09149458] 
Episode: 6061: [-0.08991417 -0.08272579  0.09172025] 
Episode: 6071: [-0.08996068 -0.08271039  0.09173387] 
Episode: 6081: [-0.0900449  -0.08274999  0.09179914] 
Episode: 6091: [-0.09012587 -0.08282971  0.09188691] 
Episode: 6101: [-0.09031934 -0.08303558  0.09210592] 
Episode: 6111: [-0.09038644 -0.08307155  0.09216054] 
Episode: 6121: [-0.09046937 -0.08313247  0.09223795] 
Episode: 6131: [-0.09070447 -0.08337137  0.09249719] 
Episode: 6141: [-0.09090851 -0.08357843  0.09272192] 
Episode: 6151: [-0.09083469 -0.0834782   0.09262563] 
Episode: 6161: [-0.0908733  -0.08342935  0.09261525] 
Episode: 6171: [-0.09105361 -0.08352037  0.09275835] 
Episode: 6181: [-0.09110463 -0.08351517  0.09278029] 
Episode: 6191: [-0.09121822 -0.08356719  0.09286723] 
Episode: 6201: [-0.09137408 -0.08363611  0.09298504] 
Episode: 6211: [-0.09142307 -0.08367599  0.09303297] 
Episode: 6221: [-0.09165519 -0.08388856  0.09327422] 
Episode: 6231: [-0.09164037 -0.08386138  0.09325068] 
Episode: 6241: [-0.09171423 -0.08390958  0.09331577] 
Episode: 6251: [-0.09183732 -0.08403312  0.0934501 ] 
Episode: 6261: [-0.09191021 -0.08409705  0.09352411] 
Episode: 6271: [-0.09205632 -0.08420354  0.09365947] 
Episode: 6281: [-0.09209773 -0.08424708  0.0937058 ] 
Episode: 6291: [-0.09204387 -0.08419792  0.09365003] 
Episode: 6301: [-0.09218586 -0.08427638  0.09376646] 
Episode: 6311: [-0.09228504 -0.08436769  0.09386955] 
Episode: 6321: [-0.09244745 -0.08455151  0.09405884] 
Episode: 6331: [-0.09252959 -0.08462718  0.09414422] 
Episode: 6341: [-0.09254881 -0.08458897  0.0941308 ] 
Episode: 6351: [-0.09267865 -0.08461729  0.09421119] 
Episode: 6361: [-0.09294614 -0.08481711  0.0944612 ] 
Episode: 6371: [-0.09268645 -0.08458291  0.09419497] 
Episode: 6381: [-0.09269135 -0.08459427  0.09420411] 
Episode: 6391: [-0.09281289 -0.08475694  0.0943602 ] 
Episode: 6401: [-0.0927211  -0.08468843  0.09427474] 
Episode: 6411: [-0.09275289 -0.0847238   0.09431125] 
Episode: 6421: [-0.09291497 -0.08486872  0.0944764 ] 
Episode: 6431: [-0.09308022 -0.08504254  0.09466017] 
Episode: 6441: [-0.09327184 -0.0851782   0.09483422] 
Episode: 6451: [-0.09330539 -0.08520228  0.0948649 ] 
Episode: 6461: [-0.0933125  -0.08522893  0.09488414] 
Episode: 6471: [-0.09353934 -0.08547208  0.09513903] 
Episode: 6481: [-0.09361571 -0.08561008  0.09525808] 
Episode: 6491: [-0.09345429 -0.08540723  0.0950592 ] 
Episode: 6501: [-0.09355415 -0.08542525  0.09511869] 
Episode: 6511: [-0.09376387 -0.08562088  0.09533676] 
Episode: 6521: [-0.09365978 -0.08552694  0.0952305 ] 
Episode: 6531: [-0.09358826 -0.08545325  0.09515212] 
Episode: 6541: [-0.09374945 -0.08557256  0.09530118] 
Episode: 6551: [-0.09387312 -0.085699    0.09543604] 
Episode: 6561: [-0.09394297 -0.08586413  0.09556731] 
Episode: 6571: [-0.09377642 -0.08584015  0.09547189] 
Episode: 6581: [-0.09371345 -0.08587613  0.09546226] 
Episode: 6591: [-0.09371388 -0.08592834  0.09549312] 
Episode: 6601: [-0.09381984 -0.08606258  0.09562377] 
Episode: 6611: [-0.09390021 -0.08618835  0.09573688] 
Episode: 6621: [-0.09396297 -0.08633043  0.09585094] 
Episode: 6631: [-0.09397674 -0.08645962  0.0959335 ] 
Episode: 6641: [-0.09406397 -0.08660473  0.0960613 ] 
Episode: 6651: [-0.09402664 -0.08663639  0.09606164] 
Episode: 6661: [-0.09393422 -0.08660194  0.09599627] 
Episode: 6671: [-0.09391378 -0.08665062  0.09601481] 
Episode: 6681: [-0.0941278  -0.08683664  0.0962284 ] 
Episode: 6691: [-0.09418459 -0.08691489  0.09630198] 
Episode: 6701: [-0.09425823 -0.08700259  0.09638932] 
Episode: 6711: [-0.09437511 -0.08712146  0.09651604] 
Episode: 6721: [-0.09458305 -0.08734548  0.09674877] 
Episode: 6731: [-0.09448091 -0.08733349  0.0966921 ] 
Episode: 6741: [-0.09440838 -0.08727627  0.09662346] 
Episode: 6751: [-0.09466029 -0.08752977  0.09689364] 
Episode: 6761: [-0.09448788 -0.08740617  0.09673783] 
Episode: 6771: [-0.09452003 -0.08745454  0.09678157] 
Episode: 6781: [-0.09466532 -0.08762571  0.09695169] 
Episode: 6791: [-0.09468704 -0.0876679   0.09698675] 
Episode: 6801: [-0.09492236 -0.08785366  0.09720916] 
Episode: 6811: [-0.09530678 -0.08815261  0.0975698 ] 
Episode: 6821: [-0.09543247 -0.08825046  0.09768776] 
Episode: 6831: [-0.09528597 -0.08809109  0.09752418] 
Episode: 6841: [-0.09538715 -0.08811175  0.0975856 ] 
Episode: 6851: [-0.09567475 -0.08831298  0.09784237] 
Episode: 6861: [-0.09581137 -0.08846107  0.09799462] 
Episode: 6871: [-0.09600812 -0.08870164  0.09822944] 
Episode: 6881: [-0.09605509 -0.08873109  0.09826956] 
Episode: 6891: [-0.09597271 -0.08865468  0.09818543] 
Episode: 6901: [-0.09621732 -0.08881515  0.09839711] 
Episode: 6911: [-0.09640199 -0.08898278  0.0985836 ] 
Episode: 6921: [-0.09644997 -0.08898687  0.09860945] 
Episode: 6931: [-0.09650398 -0.0890252   0.09865784] 
Episode: 6941: [-0.096744   -0.0892717   0.09891646] 
Episode: 6951: [-0.0966844  -0.08931903  0.09891422] 
Episode: 6961: [-0.09666914 -0.08935973  0.09892996] 
Episode: 6971: [-0.09709035 -0.08976806  0.09936948] 
Episode: 6981: [-0.09730532 -0.09002295  0.09962025] 
Episode: 6991: [-0.09714842 -0.08993373  0.09949242] 
Episode: 7001: [-0.09724808 -0.09004077  0.09960229] 
Episode: 7011: [-0.0974273  -0.09019286  0.09977686] 
Episode: 7021: [-0.09759606 -0.09035468  0.09995181] 
Episode: 7031: [-0.09768274 -0.09050681  0.10008091] 
Episode: 7041: [-0.09747609 -0.0904186   0.09992926] 
Episode: 7051: [-0.09773467 -0.09057924  0.10014786] 
Episode: 7061: [-0.09805506 -0.09071254  0.10038151] 
Episode: 7071: [-0.09814654 -0.09073412  0.10043883] 
Episode: 7081: [-0.09828367 -0.09094798  0.10062741] 
Episode: 7091: [-0.09853011 -0.09121446  0.10089974] 
Episode: 7101: [-0.09860668 -0.09130911  0.10099106] 
Episode: 7111: [-0.09863751 -0.09134205  0.1010249 ] 
Episode: 7121: [-0.09870071 -0.09136532  0.1010693 ] 
Episode: 7131: [-0.09883987 -0.09147582  0.10120052] 
Episode: 7141: [-0.09890774 -0.091633    0.10132284] 
Episode: 7151: [-0.09884027 -0.09147634  0.10120113] 
Episode: 7161: [-0.09913792 -0.09165493  0.10144904] 
Episode: 7171: [-0.09920218 -0.09163404  0.1014691 ] 
Episode: 7181: [-0.09920727 -0.09157123  0.10143627] 
Episode: 7191: [-0.09933691 -0.09171157  0.1015795 ] 
Episode: 7201: [-0.09956146 -0.09200472  0.10185578] 
Episode: 7211: [-0.09963167 -0.09209797  0.10194304] 
Episode: 7221: [-0.09983833 -0.09229127  0.10215413] 
Episode: 7231: [-0.09988016 -0.09231684  0.10218924] 
Episode: 7241: [-0.10007419 -0.09248064  0.10237754] 
Episode: 7251: [-0.10017072 -0.09265315  0.10252229] 
Episode: 7261: [-0.10017114 -0.09268274  0.10253911] 
Episode: 7271: [-0.10032338 -0.09279647  0.10267854] 
Episode: 7281: [-0.10022783 -0.09261881  0.10253224] 
Episode: 7291: [-0.10008489 -0.09238894  0.10233296] 
Episode: 7301: [-0.1011484  -0.09292679  0.10317827] 
Episode: 7311: [-0.10130368 -0.09303221  0.10331585] 
Episode: 7321: [-0.10111149 -0.09301451  0.10320442] 
Episode: 7331: [-0.10105985 -0.09308509  0.10321384] 
Episode: 7341: [-0.10114453 -0.09320015  0.1033191 ] 
Episode: 7351: [-0.10117543 -0.09331575  0.103396  ] 
Episode: 7361: [-0.10129514 -0.09353085  0.10357224] 
Episode: 7371: [-0.10156938 -0.0938189   0.10386908] 
Episode: 7381: [-0.10175005 -0.09407216  0.10409788] 
Episode: 7391: [-0.10187223 -0.09429123  0.10427763] 
Episode: 7401: [-0.10201441 -0.0945854   0.10450735] 
Episode: 7411: [-0.10214737 -0.09481128  0.10469644] 
Episode: 7421: [-0.10234959 -0.09509486  0.10495269] 
Episode: 7431: [-0.10267761 -0.09548397  0.10533134] 
Episode: 7441: [-0.10282325 -0.09566932  0.10550606] 
Episode: 7451: [-0.10298108 -0.09582498  0.10567173] 
Episode: 7461: [-0.10312889 -0.09605018  0.10586833] 
Episode: 7471: [-0.10328649 -0.09627747  0.10607127] 
Episode: 7481: [-0.10353598 -0.09643759  0.1062883 ] 
Episode: 7491: [-0.10360364 -0.09659912  0.1064089 ] 
Episode: 7501: [-0.10354266 -0.09667709  0.10641704] 
Episode: 7511: [-0.10361336 -0.09684251  0.10654119] 
Episode: 7521: [-0.10360188 -0.09701564  0.1066253 ] 
Episode: 7531: [-0.10351978 -0.09710547  0.10662816] 
Episode: 7541: [-0.10376057 -0.09743948  0.10693091] 
Episode: 7551: [-0.10387208 -0.09766022  0.10710552] 
Episode: 7561: [-0.10389589 -0.09781833  0.1072006 ] 
Episode: 7571: [-0.10393198 -0.09791491  0.1072702 ] 
Episode: 7581: [-0.10402731 -0.09817746  0.10745789] 
Episode: 7591: [-0.10413942 -0.0983912   0.10762914] 
Episode: 7601: [-0.10394878 -0.09823428  0.10744567] 
Episode: 7611: [-0.10399432 -0.09833596  0.10752289] 
Episode: 7621: [-0.10434169 -0.09869236  0.10789381] 
Episode: 7631: [-0.10442288 -0.0988602   0.10802443] 
Episode: 7641: [-0.10403945 -0.09857372  0.10767083] 
Episode: 7651: [-0.1041583  -0.09861867  0.10775772] 
Episode: 7661: [-0.10448115 -0.09896097  0.10810773] 
Episode: 7671: [-0.10433545 -0.0988332   0.10796385] 
Episode: 7681: [-0.10415904 -0.09864894  0.10777431] 
Episode: 7691: [-0.10440341 -0.09872328  0.10794354] 
Episode: 7701: [-0.10462045 -0.09884249  0.10812138] 
Episode: 7711: [-0.10456021 -0.09897186  0.10815596] 
Episode: 7721: [-0.10476665 -0.09929409  0.10843299] 
Episode: 7731: [-0.10503791 -0.09964848  0.10876132] 
Episode: 7741: [-0.1050611  -0.09976132  0.108832  ] 
Episode: 7751: [-0.10496356 -0.09980943  0.10880453] 
Episode: 7761: [-0.10519343 -0.10011148  0.10908367] 
Episode: 7771: [-0.10539434 -0.10046248  0.10937256] 
Episode: 7781: [-0.1053328  -0.1005722   0.10939623] 
Episode: 7791: [-0.10539664 -0.10079606  0.10954607] 
Episode: 7801: [-0.10566349 -0.1011656   0.10987984] 
Episode: 7811: [-0.10585674 -0.10141257  0.11011084] 
Episode: 7821: [-0.10600659 -0.10155141  0.11026242] 
Episode: 7831: [-0.10622231 -0.10170145  0.1104549 ] 
Episode: 7841: [-0.10632587 -0.10175125  0.11053583] 
Episode: 7851: [-0.10650942 -0.10191149  0.11071639] 
Episode: 7861: [-0.10663828 -0.10215607  0.11091126] 
Episode: 7871: [-0.10671031 -0.10235977  0.11105479] 
Episode: 7881: [-0.10678594 -0.10241715  0.11112478] 
Episode: 7891: [-0.10691816 -0.10254083  0.11125918] 
Episode: 7901: [-0.10701944 -0.1025975   0.11134251] 
Episode: 7911: [-0.10724078 -0.10280642  0.11156844] 
Episode: 7921: [-0.10732401 -0.10289934  0.11166082] 
Episode: 7931: [-0.10728842 -0.10292195  0.11165348] 
Episode: 7941: [-0.10737988 -0.1030624   0.11177474] 
Episode: 7951: [-0.10737449 -0.1030912   0.11178669] 
Episode: 7961: [-0.10752171 -0.10327955  0.11196242] 
Episode: 7971: [-0.1078399  -0.10353838  0.1122658 ] 
Episode: 7981: [-0.10791169 -0.1034734   0.11227072] 
Episode: 7991: [-0.10804078 -0.10360379  0.11240691] 
Episode: 8001: [-0.10827733 -0.10380799  0.11263854] 
Episode: 8011: [-0.10843711 -0.10395168  0.11279791] 
Episode: 8021: [-0.10846633 -0.10394146  0.11280826] 
Episode: 8031: [-0.10861762 -0.10398934  0.11291388] 
Episode: 8041: [-0.1086413  -0.10410355  0.11298532] 
Episode: 8051: [-0.10846006 -0.10402642  0.11284859] 
Episode: 8061: [-0.1084193  -0.10409497  0.11286201] 
Episode: 8071: [-0.10857013 -0.10428259  0.11303932] 
Episode: 8081: [-0.10896624 -0.10458145  0.11340554] 
Episode: 8091: [-0.10918859 -0.10477743  0.11362571] 
Episode: 8101: [-0.10914517 -0.1048081   0.11361806] 
Episode: 8111: [-0.10907496 -0.10482243  0.11358763] 
Episode: 8121: [-0.10901711 -0.10496147  0.11362784] 
Episode: 8131: [-0.10918744 -0.10519291  0.11383828] 
Episode: 8141: [-0.10937428 -0.10545612  0.11407395] 
Episode: 8151: [-0.1095666  -0.10570894  0.11430729] 
Episode: 8161: [-0.10970307 -0.10575937  0.11440672] 
Episode: 8171: [-0.11012138 -0.1062097   0.11486316] 
Episode: 8181: [-0.11036126 -0.10665749  0.11522208] 
Episode: 8191: [-0.11039671 -0.10684992  0.11533987] 
Episode: 8201: [-0.1106524  -0.10715903  0.11563614] 
Episode: 8211: [-0.11061566 -0.10721443  0.11564469] 
Episode: 8221: [-0.1106042  -0.10734685  0.11570631] 
Episode: 8231: [-0.11062644 -0.10756079  0.11582781] 
Episode: 8241: [-0.11073703 -0.10779709  0.11600842] 
Episode: 8251: [-0.11065951 -0.10786829  0.11600298] 
Episode: 8261: [-0.11105385 -0.10798158  0.1162745 ] 
Episode: 8271: [-0.11137526 -0.10820632  0.11656333] 
Episode: 8281: [-0.11127665 -0.10823704  0.11652554] 
Episode: 8291: [-0.1112022  -0.10820527  0.11646899] 
Episode: 8301: [-0.11143212 -0.10837333  0.11667942] 
Episode: 8311: [-0.11150154 -0.10852121  0.11679243] 
Episode: 8321: [-0.11158849 -0.10874107  0.11695167] 
Episode: 8331: [-0.11185066 -0.10906814  0.11726063] 
Episode: 8341: [-0.11206225 -0.10934041  0.11751416] 
Episode: 8351: [-0.11225764 -0.10964811  0.1177769 ] 
Episode: 8361: [-0.11199232 -0.1095684   0.1175922 ] 
Episode: 8371: [-0.1119325  -0.10979477  0.11767478] 
Episode: 8381: [-0.11196835 -0.10984098  0.11771777] 
Episode: 8391: [-0.112004   -0.10993838  0.11778663] 
Episode: 8401: [-0.11218105 -0.11019493  0.11801319] 
Episode: 8411: [-0.11220185 -0.11022985  0.11804221] 
Episode: 8421: [-0.11224997 -0.11031712  0.11811266] 
Episode: 8431: [-0.11249132 -0.1105725   0.11837373] 
Episode: 8441: [-0.1128072  -0.11101051  0.11876784] 
Episode: 8451: [-0.11277917 -0.11118531  0.11884084] 
Episode: 8461: [-0.11277109 -0.11140487  0.11894734] 
Episode: 8471: [-0.11283757 -0.11148064  0.11902196] 
Episode: 8481: [-0.11282734 -0.11149584  0.11902405] 
Episode: 8491: [-0.11270986 -0.11154865  0.11898638] 
Episode: 8501: [-0.11309412 -0.11195327  0.11940086] 
Episode: 8511: [-0.11319782 -0.11207077  0.11951691] 
Episode: 8521: [-0.11289646 -0.11182997  0.11923023] 
Episode: 8531: [-0.11281849 -0.11181215  0.1191784 ] 
Episode: 8541: [-0.11283939 -0.11188849  0.11922825] 
Episode: 8551: [-0.11292551 -0.11206111  0.11936238] 
Episode: 8561: [-0.1131236  -0.11225451  0.11956856] 
Episode: 8571: [-0.11341042 -0.11244558  0.11982244] 
Episode: 8581: [-0.1137265  -0.11277856  0.1201635 ] 
Episode: 8591: [-0.11373668 -0.11287935  0.12021963] 
Episode: 8601: [-0.11403888 -0.11316759  0.12053043] 
Episode: 8611: [-0.11408946 -0.11329444  0.12062183] 
Episode: 8621: [-0.11420764 -0.11346313  0.12077146] 
Episode: 8631: [-0.11421651 -0.11355682  0.12082321] 
Episode: 8641: [-0.11422506 -0.11373283  0.12091596] 
Episode: 8651: [-0.11414648 -0.11380369  0.12090795] 
Episode: 8661: [-0.11428176 -0.11392314  0.12104254] 
Episode: 8671: [-0.11438084 -0.11400596  0.12113876] 
Episode: 8681: [-0.11438724 -0.11423939  0.12125875] 
Episode: 8691: [-0.11463889 -0.11453187  0.12154454] 
Episode: 8701: [-0.11473819 -0.11459334  0.12163047] 
Episode: 8711: [-0.11489381 -0.11478632  0.12181335] 
Episode: 8721: [-0.11506613 -0.11498538  0.12200855] 
Episode: 8731: [-0.11509744 -0.11511354  0.12208967] 
Episode: 8741: [-0.11558273 -0.11554112  0.12257281] 
Episode: 8751: [-0.11590301 -0.11583542  0.12289755] 
Episode: 8761: [-0.11598644 -0.11617319  0.12311194] 
Episode: 8771: [-0.11619157 -0.11661154  0.12344412] 
Episode: 8781: [-0.11654443 -0.11697986  0.12382381] 
Episode: 8791: [-0.11657491 -0.11722905  0.12396447] 
Episode: 8801: [-0.11629965 -0.11716797  0.12378055] 
Episode: 8811: [-0.11622537 -0.11725456  0.12378202] 
Episode: 8821: [-0.11623009 -0.11745006  0.12388166] 
Episode: 8831: [-0.11630996 -0.11767628  0.12403836] 
Episode: 8841: [-0.11655295 -0.1180073   0.12433843] 
Episode: 8851: [-0.11660387 -0.11826171  0.124493  ] 
Episode: 8861: [-0.11678456 -0.11856736  0.1247457 ] 
Episode: 8871: [-0.11712907 -0.1190323   0.12516889] 
Episode: 8881: [-0.11730413 -0.1192649   0.12538199] 
Episode: 8891: [-0.1172336  -0.11933684  0.12537786] 
Episode: 8901: [-0.1174007  -0.11963035  0.12561654] 
Episode: 8911: [-0.11744753 -0.11995444  0.12580274] 
Episode: 8921: [-0.11731603 -0.12020474  0.12585236] 
Episode: 8931: [-0.11732879 -0.12052987  0.12602   ] 
Episode: 8941: [-0.11743915 -0.12071861  0.12617525] 
